,bill_id,num,congress,long_title,date_filed,scope,status,author,date_lastUpdate,passed,Full Name Primary Author,Party,Bloc,Years of Service,num_authors,delta_days,mon,quarter,scope_national,majority_bloc,len_desc
263,18SBN-890,SBN-890,18,"an act requiring all branches, subdivisions, instrumentalities, and agencies of the government, including government-owned or controlled corporations or their subsidiaries to divulge the identity of hired foreign consultants, the nature of their work and their compensation, perks, and other privileges, and providing penalties in case of violation thereof",8/13/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/19/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,6,8,3,TRUE,TRUE,356
264,18SBN-889,SBN-889,18,"an act reviving the philippine movie industry by providing incentives to the proprietors, lessees, operators of theaters and cinemas",8/13/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/19/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,6,8,3,TRUE,TRUE,132
265,18SBN-888,SBN-888,18,an act providing for the protection of workers in the business process outsourcing (bpo) industry,8/13/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/19/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,6,8,3,TRUE,TRUE,97
266,18SBN-887,SBN-887,18,"an act upgrading the position of the provincial science and technology officer into the provincial science and technology director in the department of science and technology amending republic act no. 959, appropriating funds therefor, and for other purposes",8/13/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/19/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,6,8,3,TRUE,TRUE,258
267,18SBN-886,SBN-886,18,"an act instituting a national land use policy, providing the implementing mechanisms therefor, and for other purposes",8/13/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",8/19/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,6,8,3,TRUE,TRUE,117
268,18SBN-885,SBN-885,18,"an act modernizing the bureau of immigration, defining its powers and functions, and for other purposes",8/13/19,National,Pending in the Committee,"Marcos, Imee R.",8/19/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,6,8,3,TRUE,TRUE,103
269,18SBN-884,SBN-884,18,"an act launching the ‘young farmers challenge program,’ planning and evaluating existing related programs of the department of agriculture, department of trade and industry, national youth commission, local government units, as well as other government and rural development efforts, allocating a budget therefor, and for other purposes",8/13/19,National,Pending in the Committee,"Marcos, Imee R.",8/19/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,6,8,3,TRUE,TRUE,336
270,18SBN-883,SBN-883,18,"an act strengthening the philippine crop insurance corporation, expanding its powers and activities, increasing its capitalization, and amending for this purpose presidential decree no. 1467, entitled ‘creating the ‘philippine crop insurance corporation’ prescribing its powers and activities, providing for its capitalization and for the required government premium subsidy, and for other purposes,’ and other laws",8/13/19,National,Pending in the Committee,"Marcos, Imee R.",8/19/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,6,8,3,TRUE,TRUE,415
271,18SBN-882,SBN-882,18,"an act providing for the improvement of maternal and childbirth services by establishing birthing centers and training traditional birth attendants, and appropriating funds therefor",8/8/19,National,Pending in the Committee,"Gatchalian, Win",8/19/19,FALSE,Win Gatchalian,NPC,Majority,3,1,11,8,3,TRUE,TRUE,181
272,18SBN-881,SBN-881,18,"an act amending section 150 of republic act no. 7160, otherwise known as the local government code of 1991, for the purpose of strengthening its enforcement and implementation",8/8/19,National,Pending in the Committee,"Gatchalian, Win",8/19/19,FALSE,Win Gatchalian,NPC,Majority,3,1,11,8,3,TRUE,TRUE,175
273,18SBN-880,SBN-880,18,"an act regulating the production, importation, sale, provision, use, recovery, collection, recycling and disposal of plastic products",8/7/19,National,Pending in the Committee,"Lapid, Manuel ""Lito"" M.",8/19/19,FALSE,Lito Lapid,NPC,Majority,15,1,12,8,3,TRUE,TRUE,133
274,18SBN-879,SBN-879,18,"an act regulating the use of treatment technology for municipal and hazardous wastes, repealing for the purpose section 20 of republic act no. 8749, otherwise known as ‘the philippine clean air act of 1999’",8/7/19,National,Pending in the Committee,"Lapid, Manuel ""Lito"" M.",8/19/19,FALSE,Lito Lapid,NPC,Majority,15,1,12,8,3,TRUE,TRUE,206
275,18SBN-878,SBN-878,18,an act establishing an inter-governmental task force for the protection and assistance of tourists,8/7/19,National,Pending in the Committee,"Lapid, Manuel ""Lito"" M.",8/19/19,FALSE,Lito Lapid,NPC,Majority,15,1,12,8,3,TRUE,TRUE,98
276,18SBN-877,SBN-877,18,"an act standardizing the salaries and benefits of barangay officials, amending section 393(n) of republic act no. 7160, otherwise known as the local government code of 1991",8/7/19,National,Pending in the Committee,"Lapid, Manuel ""Lito"" M.",8/19/19,FALSE,Lito Lapid,NPC,Majority,15,1,12,8,3,TRUE,TRUE,172
277,18SBN-876,SBN-876,18,"an act transferring the permanent seat of the national government to new clark city, pampanga, creating a transitory commission, appropriating funds therefor, and for other purposes",8/7/19,National,Pending in the Committee,"Gatchalian, Win",8/19/19,FALSE,Win Gatchalian,NPC,Majority,3,1,12,8,3,TRUE,TRUE,181
278,18SBN-875,SBN-875,18,"an act postponing the may 2020 barangay and sangguniang kabataan elections to may 2021, amending for the purpose republic act no. 9164, as amended by republic act nos. 10632, 10656, 10923, and 10952, and for other purposes",8/6/19,National,Consolidated/Substituted in the Committee Report,"Gatchalian, Win",9/17/19,FALSE,Win Gatchalian,NPC,Majority,3,1,42,8,3,TRUE,TRUE,222
279,18SBN-874,SBN-874,18,an act providing for a minimum monthly net take-home pay for all government employees after authorized deductions,8/6/19,National,Pending in the Committee,"De Lima, Leila M.",8/19/19,FALSE,Leila De Lima,Liberal,Minority,3,1,13,8,3,TRUE,FALSE,113
280,18SBN-873,SBN-873,18,an act establishing a labeling and nutritional awareness program that requires schools to post nutritional content information regarding food served in their canteens,8/6/19,National,Pending in the Committee,"Binay, Maria Lourdes Nancy S.",8/19/19,FALSE,Nancy Binay,UNA,Majority,6,1,13,8,3,TRUE,TRUE,166
281,18SBN-872,SBN-872,18,"an act expanding the coverage of the legal assistance fund, amending for the purpose section 26 of republic act no. 8042, otherwise known as the ‘migrant workers and overseas filipino act of 1995’, as amended",8/6/19,National,Pending in the Committee,"Binay, Maria Lourdes Nancy S.",8/19/19,FALSE,Nancy Binay,UNA,Majority,6,1,13,8,3,TRUE,TRUE,208
282,18SBN-871,SBN-871,18,"an act removing height as qualification for personnel, officers or members of the philippine national police, bureau of fire protection, bureau of jail management and penology, and bureau of correction, amending for the purpose republic act no. 6975, as amended, republic act no. 8551, republic act no. 9263 and republic act no. 10575",8/6/19,National,Pending in the Committee,"Dela Rosa, Ronald ""Bato""",8/19/19,FALSE,Ronald Dela Rosa,PDP_Laban,Majority,0,1,13,8,3,TRUE,TRUE,334
283,18SBN-870,SBN-870,18,"an act urging the planning, evaluation, and promotion of banana for international export, establishing the banana export development council, and providing funds therefor",8/6/19,National,Pending in the Committee,"Marcos, Imee R.",8/19/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,13,8,3,TRUE,TRUE,170
284,18SBN-869,SBN-869,18,"an act postponing the october 2020 barangay and sangguniang kabataan elections, amending for the purpose republic act no. 9164, as amended by republic act no. 9340, republic act no. 10632, republic act no. 10656, and republic act no. 10952, and for other purposes",8/6/19,National,Consolidated/Substituted in the Committee Report,"Binay, Maria Lourdes Nancy S.",9/17/19,FALSE,Nancy Binay,UNA,Majority,6,1,42,8,3,TRUE,TRUE,263
285,18SBN-868,SBN-868,18,"an act to promote fair trade in the oil industry and for other purposes, amending republic act no. 8479, otherwise known as the ‘downstream oil deregulation act of 1998’",8/6/19,National,Pending in the Committee,"Recto, Ralph G.",8/19/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,13,8,3,TRUE,TRUE,169
286,18SBN-867,SBN-867,18,"an act providing for a just and humane public utility vehicle (puv) modernization program, with transitory assistance and services rendered to puv drivers, operators and stakeholders, appropriating funds therefor, and for other purposes",8/5/19,National,Pending in the Committee,"Poe, Grace",8/19/19,FALSE,Grace Poe,Independent,Majority,6,1,14,8,3,TRUE,TRUE,236
287,18SBN-866,SBN-866,18,"an act institutionalizing the provision of crop insurance for the fisheries, livestock and poultry sectors, amending for the purpose section 1 of presidential decree no. 1647, as amended, otherwise known as the ‘revised charter of the philippine crop insurance corporation act of 1995’",8/5/19,National,Pending in the Committee,"Poe, Grace",8/19/19,FALSE,Grace Poe,Independent,Majority,6,1,14,8,3,TRUE,TRUE,285
288,18SBN-865,SBN-865,18,"an act providing a fuel subsidy for municipal fisherfolk, appropriating funds therefor, and for other purposes",8/5/19,National,Pending in the Committee,"Poe, Grace",8/19/19,FALSE,Grace Poe,Independent,Majority,6,1,14,8,3,TRUE,TRUE,110
289,18SBN-864,SBN-864,18,an act instituting a policy on bloodborne viral hepatitis testing and screening,8/5/19,National,Pending in the Committee,"Hontiveros, Risa",8/19/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,1,14,8,3,TRUE,FALSE,79
290,18SBN-863,SBN-863,18,an act authorizing the department of health to set and approve the bed capacity of all doh retained hospitals and for other purposes,8/5/19,National,Pending in the Committee,"Hontiveros, Risa",8/19/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,1,14,8,3,TRUE,FALSE,132
292,18SBN-861,SBN-861,18,"an act institutionalizing an emergency medical services system (emss), creating for the purpose the national emss council, and appropriating funds therefor",8/5/19,National,Pending in the Committee,"Hontiveros, Risa",8/19/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,1,14,8,3,TRUE,FALSE,155
293,18SBN-860,SBN-860,18,an act instituting values education in the k-12 curriculum and enhancing the edukasyon sa pagpapakatao program by incorporating the teaching of good manners and right conduct and including character building activities,8/5/19,National,Pending in the Committee,"Villanueva, Joel, Binay, Maria Lourdes Nancy S.",8/19/19,FALSE,Joel Villanueva,CIBAC,Majority,3,2,14,8,3,TRUE,TRUE,218
294,18SBN-859,SBN-859,18,an act protecting unattended children in motor vehicles,8/5/19,National,Pending in the Committee,"Villanueva, Joel",8/19/19,FALSE,Joel Villanueva,CIBAC,Majority,3,1,14,8,3,TRUE,TRUE,55
295,18SBN-858,SBN-858,18,"an act strengthening the barangay day care system, amending for the purpose republic act no. 6972 otherwise known as the barangay-level total development and protection of children act and for other purposes",8/5/19,National,Pending in the Committee,"Villanueva, Joel",8/19/19,FALSE,Joel Villanueva,CIBAC,Majority,3,1,14,8,3,TRUE,TRUE,207
296,18SBN-857,SBN-857,18,"an act requiring all foreign nationals who intend to work in the philippines to present an employment permit prior to the issuance of non-immigrant visa or temporary admission to the philippines, amending for the purpose commonwealth act no. 613, as amended, otherwise known as the philippine immigration act of 1940",8/5/19,National,Pending in the Committee,"Villanueva, Joel",8/19/19,FALSE,Joel Villanueva,CIBAC,Majority,3,1,14,8,3,TRUE,TRUE,316
297,18SBN-856,SBN-856,18,"an act creating the philippine national sports academy as an attached agency of the philippine sports commission, providing the structure, powers and functions thereof, and for other purposes",8/5/19,National,Pending in the Committee,"Sotto III, Vicente C.",8/19/19,FALSE,Tito Sotto III,NPC,Majority,27,1,14,8,3,TRUE,TRUE,191
298,18SBN-855,SBN-855,18,"an act instituting a national comprehensive program for the prevention, early detection, diagnosis, and treatment of persons with autism and other developmental disabilities and for other purposes",8/5/19,National,Pending in the Committee,"De Lima, Leila M.",8/19/19,FALSE,Leila De Lima,Liberal,Minority,3,1,14,8,3,TRUE,FALSE,196
299,18SBN-854,SBN-854,18,an act requiring the disclosure of nutritional information in menus of food service establishments,8/1/19,National,Pending in the Committee,"De Lima, Leila M.",8/19/19,FALSE,Leila De Lima,Liberal,Minority,3,1,18,8,3,TRUE,FALSE,98
300,18SBN-853,SBN-853,18,"an act granting free tertiary agricultural education, and other related courses to all dependent children of registered indigent farmers in the country, and for other purposes",8/1/19,National,Pending in the Committee,"De Lima, Leila M.",8/19/19,FALSE,Leila De Lima,Liberal,Minority,3,1,18,8,3,TRUE,FALSE,175
301,18SBN-852,SBN-852,18,an act to establish the national sight strategy plan,8/1/19,National,Pending in the Committee,"De Lima, Leila M.",8/19/19,FALSE,Leila De Lima,Liberal,Minority,3,1,18,8,3,TRUE,FALSE,52
302,18SBN-851,SBN-851,18,"an act regulating public solicitations and providing penalties for violation thereof, repealing for the purpose act no. 4075, as amended by presidential decree no. 1564, otherwise known as the solicitation permit law",8/1/19,National,Pending in the Committee,"De Lima, Leila M.",8/19/19,FALSE,Leila De Lima,Liberal,Minority,3,1,18,8,3,TRUE,FALSE,216
303,18SBN-850,SBN-850,18,an act providing for the creation of the philippine road safety institute under the university of the philippines national center for transport studies,8/1/19,National,Pending in the Committee,"De Lima, Leila M.",8/14/19,FALSE,Leila De Lima,Liberal,Minority,3,1,13,8,3,TRUE,FALSE,151
304,18SBN-849,SBN-849,18,"an act fulfilling the emancipation of tenants from the bondage of the soil, amending p.d. no. 27, and r.a. no. 6657, as amended, among others, and for other purposes",8/1/19,National,Pending in the Committee,"Marcos, Imee R.",9/9/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,39,8,3,TRUE,TRUE,165
305,18SBN-848,SBN-848,18,"an act urging the planning and promotion of the philippine mango for international export establishing the mango export promotion council, and providing funds therefor, and for other purposes",8/1/19,National,Pending in the Committee,"Marcos, Imee R.",8/14/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,13,8,3,TRUE,TRUE,191
306,18SBN-847,SBN-847,18,"an act providing a framework for a commuter-centered transportation policy, appropriating funds therefor, and for other purposes",7/31/19,National,Pending in the Committee,"Poe, Grace",8/14/19,FALSE,Grace Poe,Independent,Majority,6,1,14,7,3,TRUE,TRUE,128
